commit,faults,path,CyclomaticComplexity,DepthOfNesting,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmScoreFraction
HEAD,0,package testkit - class TestActor - method receive,1.0,0.0,17.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package testkit - class TestActor - method postStop,1.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.5454545454545455
HEAD,0,package testkit - trait TestKitBase - method lastSender,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
HEAD,0,package testkit - trait TestKitBase - method testActorName,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method ignoreMsg,1.0,0.0,1.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method ignoreNoMsg,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,-1.0
HEAD,0,package testkit - trait TestKitBase - method watch,1.0,0.0,4.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,-1.0
HEAD,0,package testkit - trait TestKitBase - method unwatch,1.0,0.0,4.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,-1.0
HEAD,0,package testkit - trait TestKitBase - method setAutoPilot,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,-1.0
HEAD,0,package testkit - trait TestKitBase - method now,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method remainingOrDefault,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method remaining,3.0,7.0,4.0,4.0,0.0,0.0,2.0,2.0,5.0,1.0,0.3333333333333333
HEAD,0,package testkit - trait TestKitBase - method remainingOr,4.0,7.0,5.0,5.0,0.0,0.0,3.0,3.0,8.0,3.0,0.4285714285714286
HEAD,0,package testkit - trait TestKitBase - method remainingOrDilated,4.0,7.0,5.0,5.0,0.0,0.0,4.0,4.0,8.0,3.0,1.0
HEAD,0,package testkit - trait TestKitBase - method msgAvailable,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method awaitCond,2.0,0.0,17.0,16.0,0.0,0.0,11.0,9.0,0.0,0.0,-0.6744186046511628
HEAD,0,package testkit - trait TestKitBase - method awaitCond - method poll,2.0,0.0,7.0,7.0,0.0,0.0,6.0,6.0,0.0,0.0,-0.36000000000000004
HEAD,0,package testkit - trait TestKitBase - method awaitAssert,4.0,8.0,27.0,24.0,2.0,0.07692307692307693,12.0,10.0,10.0,1.0,0.1875
HEAD,0,package testkit - trait TestKitBase - method awaitAssert - method poll,4.0,8.0,21.0,19.0,2.0,0.09523809523809523,7.0,7.0,10.0,1.0,0.21212121212121215
HEAD,0,package testkit - trait TestKitBase - method assertForDuration,3.0,2.0,23.0,19.0,2.0,0.09523809523809523,10.0,8.0,4.0,1.0,0.75
HEAD,0,package testkit - trait TestKitBase - method assertForDuration - method poll,3.0,2.0,17.0,14.0,2.0,0.125,5.0,5.0,4.0,1.0,0.7647058823529412
HEAD,0,package testkit - trait TestKitBase - method within,3.0,0.0,18.0,18.0,0.0,0.0,16.0,12.0,0.0,0.0,-0.23404255319148934
HEAD,0,package testkit - trait TestKitBase - method within,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0
HEAD,0,package testkit - trait TestKitBase - method expectMsg,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method expectMsg,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method expectMsg,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method expectMsg_internal,1.0,0.0,7.0,7.0,0.0,0.0,10.0,7.0,0.0,0.0,-0.3333333333333333
HEAD,0,package testkit - trait TestKitBase - method expectMsgPF,1.0,0.0,7.0,7.0,0.0,0.0,7.0,6.0,0.0,0.0,0.6521739130434784
HEAD,0,package testkit - trait TestKitBase - method expectTerminated,1.0,0.0,4.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0
HEAD,0,package testkit - trait TestKitBase - method fishForMessage,2.0,0.0,12.0,11.0,0.0,0.0,9.0,8.0,0.0,0.0,0.7837837837837838
HEAD,0,package testkit - trait TestKitBase - method fishForMessage - method recv,2.0,0.0,6.0,6.0,0.0,0.0,7.0,6.0,0.0,0.0,0.4285714285714286
HEAD,0,package testkit - trait TestKitBase - method fishForSpecificMessage,2.0,0.0,12.0,11.0,0.0,0.0,8.0,8.0,0.0,0.0,0.8750000000000001
HEAD,0,package testkit - trait TestKitBase - method fishForSpecificMessage - method recv,2.0,0.0,5.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.5555555555555556
HEAD,0,package testkit - trait TestKitBase - method expectMsgType,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method expectMsgType,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
HEAD,0,package testkit - trait TestKitBase - method expectMsgClass,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method expectMsgClass,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,2,package testkit - trait TestKitBase - method expectMsgClass_internal,1.0,0.0,6.0,6.0,0.0,0.0,6.0,5.0,0.0,0.0,-1.0
HEAD,0,package testkit - trait TestKitBase - method expectMsgAnyOf,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method expectMsgAnyOf,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method expectMsgAnyOf_internal,1.0,0.0,6.0,6.0,0.0,0.0,6.0,5.0,0.0,0.0,-0.3333333333333333
HEAD,0,package testkit - trait TestKitBase - method expectMsgAnyClassOf,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method expectMsgAnyClassOf,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method expectMsgAnyClassOf_internal,1.0,0.0,6.0,6.0,0.0,0.0,7.0,6.0,0.0,0.0,-0.3333333333333333
HEAD,0,package testkit - trait TestKitBase - method expectMsgAllOf,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method expectMsgAllOf,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method checkMissingAndUnexpected,3.0,0.0,10.0,10.0,0.0,0.0,7.0,4.0,0.0,0.0,-1.0
HEAD,0,package testkit - trait TestKitBase - method expectMsgAllOf_internal,1.0,0.0,7.0,7.0,0.0,0.0,8.0,6.0,0.0,0.0,0.3333333333333333
HEAD,0,package testkit - trait TestKitBase - method expectMsgAllClassOf,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method expectMsgAllClassOf,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method internalExpectMsgAllClassOf,1.0,0.0,7.0,7.0,0.0,0.0,12.0,7.0,0.0,0.0,0.3333333333333333
HEAD,0,package testkit - trait TestKitBase - method expectMsgAllConformingOf,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method expectMsgAllConformingOf,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method internalExpectMsgAllConformingOf,1.0,0.0,7.0,7.0,0.0,0.0,10.0,6.0,0.0,0.0,0.3333333333333333
HEAD,2,package testkit - trait TestKitBase - method expectNoMsg,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package testkit - trait TestKitBase - method expectNoMsg,1.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,-1.0
HEAD,0,package testkit - trait TestKitBase - method expectNoMessage,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package testkit - trait TestKitBase - method expectNoMessage,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,-1.0
HEAD,1,package testkit - trait TestKitBase - method expectNoMsg_internal,4.0,0.0,26.0,22.0,4.0,0.15384615384615385,23.0,18.0,0.0,0.0,-0.9696969696969697
HEAD,0,package testkit - trait TestKitBase - method expectNoMsg_internal - method leftNow,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
HEAD,0,package testkit - trait TestKitBase - method receiveWhile,5.0,7.0,27.0,26.0,0.0,0.0,18.0,15.0,11.0,1.0,0.5398230088495575
HEAD,0,package testkit - trait TestKitBase - method receiveWhile - method doit,5.0,7.0,18.0,18.0,0.0,0.0,14.0,12.0,11.0,1.0,0.29629629629629634
HEAD,0,package testkit - trait TestKitBase - method receiveN,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method receiveN,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package testkit - trait TestKitBase - method receiveN_internal,1.0,0.0,9.0,9.0,0.0,0.0,8.0,8.0,0.0,0.0,0.7142857142857144
HEAD,0,package testkit - trait TestKitBase - method receiveOne,5.0,4.0,19.0,18.0,0.0,0.0,9.0,8.0,6.0,1.0,-0.3043478260869565
HEAD,0,package testkit - trait TestKitBase - method shutdown,1.0,0.0,6.0,6.0,0.0,0.0,6.0,5.0,0.0,0.0,-1.0
HEAD,0,package testkit - trait TestKitBase - method childActorOf,1.0,0.0,4.0,4.0,0.0,0.0,8.0,6.0,0.0,0.0,-1.0
HEAD,0,package testkit - trait TestKitBase - method childActorOf,1.0,0.0,4.0,4.0,0.0,0.0,7.0,6.0,0.0,0.0,-1.0
HEAD,0,package testkit - trait TestKitBase - method childActorOf,1.0,0.0,4.0,4.0,0.0,0.0,7.0,6.0,0.0,0.0,-1.0
HEAD,0,package testkit - trait TestKitBase - method childActorOf,1.0,0.0,4.0,4.0,0.0,0.0,6.0,5.0,0.0,0.0,-1.0
HEAD,0,package testkit - trait TestKitBase - method format,1.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
HEAD,0,package testkit - object TestKit - method awaitCond,4.0,0.0,17.0,16.0,0.0,0.0,9.0,8.0,0.0,0.0,0.7142857142857143
HEAD,0,package testkit - object TestKit - method awaitCond - method poll,4.0,0.0,12.0,12.0,0.0,0.0,6.0,6.0,0.0,0.0,0.7333333333333333
HEAD,0,package testkit - object TestKit - method now,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package testkit - object TestKit - method shutdownActorSystem,3.0,9.0,16.0,15.0,0.0,0.0,7.0,7.0,3.0,0.0,-1.0
HEAD,0,package testkit - class TestProbe - method ref,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package testkit - class TestProbe - method testActorName,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package testkit - class TestProbe - method send,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,-1.0
HEAD,0,package testkit - class TestProbe - method forward,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,-1.0
HEAD,0,package testkit - class TestProbe - method sender,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
HEAD,0,package testkit - class TestProbe - method reply,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,-1.0
HEAD,0,package testkit - object TestProbe - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package testkit - object TestProbe - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package testkit - trait ImplicitSender - method self,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package compression - class DeflateCompressor - method compressAndFlush,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
HEAD,0,package compression - class DeflateCompressor - method compressAndFinish,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
HEAD,0,package compression - class DeflateCompressor - method compress,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package compression - class DeflateCompressor - method flush,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package compression - class DeflateCompressor - method finish,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package compression - class DeflateCompressor - method compressWithBuffer,1.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,-0.1428571428571429
HEAD,0,package compression - class DeflateCompressor - method flushWithBuffer,1.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
HEAD,0,package compression - class DeflateCompressor - method finishWithBuffer,1.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.14285714285714285
HEAD,0,package compression - class DeflateCompressor - method close,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5
HEAD,0,package compression - class DeflateCompressor - method newTempBuffer,1.0,0.0,12.0,3.0,9.0,0.75,2.0,2.0,0.0,0.0,0.0
HEAD,0,package compression - object DeflateCompressor - method drainDeflater,2.0,0.0,13.0,13.0,0.0,0.0,9.0,9.0,0.0,0.0,-0.3333333333333333
HEAD,0,package fusing - object ActorGraphInterpreter - trait BoundaryEvent - method shell,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - trait BoundaryEvent - method execute,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - trait SimpleBoundaryEvent - method execute,2.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.3333333333333333
HEAD,0,package fusing - object ActorGraphInterpreter - trait SimpleBoundaryEvent - method logic,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - trait SimpleBoundaryEvent - method execute,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - method props,1.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - class OnError - method execute,2.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - class OnError - method logic,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - class OnComplete - method execute,2.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - class OnComplete - method logic,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - class OnNext - method execute,2.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - class OnNext - method logic,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - class OnSubscribe - method execute,2.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - class OnSubscribe - method logic,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - method requestBatchSize,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - method setActor,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - method preStart,1.0,0.0,19.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - method dequeue,3.0,0.0,13.0,13.0,0.0,0.0,15.0,13.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - method clear,1.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - method cancel,3.0,0.0,8.0,8.0,0.0,0.0,6.0,6.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - method onNext,4.0,0.0,8.0,8.0,0.0,0.0,10.0,9.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - method onError,2.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,-1.0
HEAD,2,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - method onInternalError,3.0,0.0,6.0,6.0,0.0,0.0,6.0,5.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - method onComplete,3.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,-1.0
HEAD,2,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - method onSubscribe,4.0,0.0,16.0,14.0,3.0,0.17647058823529413,9.0,7.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - method onPull,6.0,4.0,15.0,14.0,0.0,0.0,11.0,6.0,4.0,1.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - method onDownstreamFinish,2.0,4.0,5.0,4.0,0.0,0.0,2.0,2.0,4.0,1.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class BatchingActorInputBoundary - method toString,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class SubscribePending - method execute,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class SubscribePending - method shell,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class SubscribePending - method logic,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class RequestMore - method execute,2.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class RequestMore - method shell,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class RequestMore - method logic,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class Cancel - method execute,2.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class Cancel - method shell,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class Cancel - method logic,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class OutputBoundaryPublisher - method subscribe,4.0,0.0,16.0,14.0,1.0,0.06666666666666667,12.0,9.0,0.0,0.0,-0.5238095238095237
HEAD,0,package fusing - object ActorGraphInterpreter - class OutputBoundaryPublisher - method subscribe - method doSubscribe,4.0,0.0,12.0,10.0,1.0,0.09090909090909091,10.0,8.0,0.0,0.0,-0.35294117647058815
HEAD,0,package fusing - object ActorGraphInterpreter - class OutputBoundaryPublisher - method takePendingSubscribers,2.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class OutputBoundaryPublisher - method shutdown,3.0,3.0,7.0,7.0,1.0,0.125,5.0,4.0,3.0,1.0,-0.6363636363636364
HEAD,0,package fusing - object ActorGraphInterpreter - class OutputBoundaryPublisher - method reportSubscribeFailure,5.0,8.0,12.0,12.0,2.0,0.14285714285714285,6.0,4.0,32.0,1.0,-0.48571428571428577
HEAD,0,package fusing - object ActorGraphInterpreter - class OutputBoundaryPublisher - method toString,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary - method setActor,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary - method getActor,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary - method downstreamCompleted,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary - method onNext,1.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary - method complete,3.0,0.0,8.0,7.0,1.0,0.125,5.0,5.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary - method fail,3.0,0.0,8.0,7.0,1.0,0.125,7.0,6.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary - method onPush,4.0,4.0,9.0,9.0,0.0,0.0,6.0,6.0,4.0,1.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary - method onUpstreamFinish,2.0,4.0,5.0,4.0,0.0,0.0,2.0,2.0,4.0,1.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary - method onUpstreamFailure,2.0,4.0,5.0,4.0,0.0,0.0,2.0,2.0,4.0,1.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary - method subscribePending,3.0,0.0,15.0,14.0,1.0,0.06666666666666667,23.0,16.0,0.0,0.0,-0.36363636363636365
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary - method subscribePending - <$anon: <error> with akka.stream.SubscriptionWithCancelException> - method request,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary - method subscribePending - <$anon: <error> with akka.stream.SubscriptionWithCancelException> - method cancel,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary - method subscribePending - <$anon: <error> with akka.stream.SubscriptionWithCancelException> - method toString,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary - method requestMore,4.0,0.0,11.0,11.0,1.0,0.08333333333333333,11.0,9.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary - method cancel,1.0,0.0,6.0,6.0,0.0,0.0,6.0,5.0,0.0,0.0,-1.0
HEAD,0,package fusing - object ActorGraphInterpreter - class ActorOutputBoundary - method toString,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package fusing - class GraphInterpreterShell - class AsyncInput - method execute,3.0,0.0,11.0,11.0,0.0,0.0,6.0,6.0,0.0,0.0,-0.19999999999999996
HEAD,0,package fusing - class GraphInterpreterShell - class ResumeShell - method execute,4.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.6000000000000001
HEAD,0,package fusing - class GraphInterpreterShell - class Abort - method execute,2.0,0.0,11.0,11.0,0.0,0.0,5.0,5.0,0.0,0.0,-1.0
HEAD,0,package fusing - class GraphInterpreterShell - method isInitialized,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package fusing - class GraphInterpreterShell - method init,5.0,7.0,25.0,25.0,0.0,0.0,17.0,15.0,9.0,2.0,-0.12087912087912087
HEAD,0,package fusing - class GraphInterpreterShell - method processEvent,1.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,-1.0
HEAD,2,package fusing - class GraphInterpreterShell - method isTerminated,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package fusing - class GraphInterpreterShell - method canShutDown,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package fusing - class GraphInterpreterShell - method subscribeArrived,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,-1.0
HEAD,0,package fusing - class GraphInterpreterShell - method sendResume,2.0,0.0,5.0,5.0,0.0,0.0,6.0,5.0,0.0,0.0,-0.8181818181818181
HEAD,2,package fusing - class GraphInterpreterShell - method runBatch,6.0,4.0,22.0,21.0,1.0,0.045454545454545456,20.0,18.0,10.0,1.0,-0.6666666666666666
HEAD,0,package fusing - class GraphInterpreterShell - method runBatch - <$anon: Runnable> - method run,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,-1.0
HEAD,2,package fusing - class GraphInterpreterShell - method tryAbort,4.0,6.0,24.0,18.0,6.0,0.25,11.0,9.0,14.0,1.0,-0.6060606060606061
HEAD,0,package fusing - class GraphInterpreterShell - method toSnapshot,3.0,8.0,8.0,8.0,0.0,0.0,10.0,8.0,6.0,2.0,0.5294117647058824
HEAD,0,package fusing - class ActorGraphInterpreter - method tryInit,4.0,5.0,15.0,15.0,0.0,0.0,8.0,8.0,10.0,1.0,-0.7777777777777778
