commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmScoreFraction
HEAD,0,package ast - object NumericOperator - object <,4.0,5.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object NumericOperator - object <=,4.0,5.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object NumericOperator - object /,4.0,4.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object NumericOperator - object %,4.0,5.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object SetOperator,11.0,7.0,18.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object SetOperator - object contains,4.0,8.0,12.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object SetOperator - object nonEmpty,4.0,5.0,9.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object SetOperator - object isEmpty,4.0,5.0,9.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - trait AggregationOperator,1.0,15.0,16.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object AggregationOperator,14.0,15.0,23.0,0.0,0.0,7.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object AggregationOperator - object min,4.0,6.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object AggregationOperator - object max,4.0,6.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object AggregationOperator - object avg,4.0,6.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object AggregationOperator - object sum,4.0,6.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object AggregationOperator - object size,4.0,8.0,12.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - trait SqliteDialect,33.0,2.0,35.0,3.0,5.0,36.0,36.0,2.0,0.05263157894736842,1.0,16.0,16.0,7.0,8.0,37.0,7.0,48.0,6.0,1.0
HEAD,0,package getquill - object SqliteDialect,2.0,2.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - class H2MonixJdbcContext,5.0,0.0,5.0,7.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object Interleave,10.0,7.0,17.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,7.0,0.0,4.0,10.0,11.0,5.0,30.0,6.0,1.0
HEAD,0,package getquill - class OrientDBMirrorContext,8.0,0.0,8.0,5.0,6.0,9.0,9.0,0.0,0.0,0.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
HEAD,0,package idiom - object StatementInterpolator,73.0,21.0,92.0,0.0,0.0,136.0,135.0,2.0,0.014598540145985401,0.0,60.0,0.0,6.0,69.0,37.0,6.0,20.0,5.0,1.0
HEAD,0,package idiom - object StatementInterpolator - trait Tokenizer,2.0,28.0,30.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package idiom - object StatementInterpolator - object Tokenizer,11.0,28.0,36.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0
HEAD,0,package idiom - object StatementInterpolator - object Tokenizer - method apply - <$anon: io.getquill.idiom.StatementInterpolator.Tokenizer[T]>,4.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package idiom - object StatementInterpolator - object Tokenizer - method withFallback - <$anon: io.getquill.idiom.StatementInterpolator.Tokenizer[T]>,5.0,0.0,5.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0
HEAD,0,package idiom - object StatementInterpolator - class TokenImplicit,3.0,5.0,8.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package idiom - object StatementInterpolator - class TokenList,15.0,1.0,16.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,9.0,7.0,0.0,0.0,1.0
HEAD,0,package idiom - object StatementInterpolator - class Impl,32.0,4.0,36.0,0.0,2.0,47.0,48.0,1.0,0.02040816326530612,0.0,32.0,13.0,9.0,8.0,41.0,15.0,44.0,13.0,0.9512195121951218
HEAD,0,package util - object ClassTagConversions,4.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package gen - class EmitterSettings,4.0,7.0,11.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package gen - class AbstractCodeEmitter,8.0,2.0,10.0,0.0,1.0,34.0,35.0,0.0,0.0,1.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package gen - class AbstractCodeEmitter - class AbstractCaseClassGen,2.0,4.0,6.0,0.0,3.0,12.0,13.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package gen - class AbstractCodeEmitter - class AbstractCaseClassGen - class AbstractMemberGen,1.0,6.0,7.0,0.0,5.0,7.0,8.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package gen - class AbstractCodeEmitter - class AbstractCombinedTableSchemasGen,5.0,4.0,9.0,0.0,2.0,18.0,19.0,0.0,0.0,1.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package gen - class AbstractCodeEmitter - class AbstractCombinedTableSchemasGen - class AbstractQuerySchemaGen,4.0,6.0,10.0,0.0,5.0,14.0,15.0,0.0,0.0,1.0,13.0,6.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0
HEAD,0,package gen - class AbstractCodeEmitter - class AbstractCombinedTableSchemasGen - class AbstractQuerySchemaGen - class AbstractQuerySchemaMappingGen,1.0,8.0,9.0,0.0,4.0,6.0,7.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package gen - trait ObjectGen,8.0,3.0,11.0,0.0,1.0,13.0,11.0,0.0,0.0,1.0,6.0,4.0,3.0,12.0,3.0,3.0,6.0,1.0,1.0
HEAD,0,package gen - trait PackageGen,15.0,2.0,17.0,0.0,2.0,31.0,25.0,0.0,0.0,1.0,12.0,13.0,6.0,12.0,10.0,6.0,17.0,3.0,1.0
HEAD,0,package spark - object TopLevelExpansion,16.0,1.0,17.0,0.0,0.0,24.0,19.0,6.0,0.24,0.0,12.0,0.0,4.0,12.0,8.0,6.0,18.0,6.0,1.0
HEAD,0,package spark - object TopLevelExpansion - class AliasOp,5.0,1.0,6.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0
HEAD,0,package spark - object SimpleNestedExpansion,11.0,1.0,12.0,1.0,0.0,22.0,21.0,0.0,0.0,0.0,17.0,0.0,3.0,7.0,6.0,5.0,18.0,8.0,1.0
HEAD,1,package encoding - trait Decoders,25.0,1.0,25.0,1.0,3.0,48.0,46.0,0.0,0.0,1.0,11.0,8.0,4.0,5.0,9.0,6.0,2.0,0.0,1.0
HEAD,0,package encoding - trait Decoders - class OrientDBDecoder,5.0,1.0,6.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package getquill - class MysqlJAsyncContext,10.0,0.0,10.0,6.0,1.0,14.0,11.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,5.0,4.0,5.0,1.0,1.0
HEAD,0,package jasync - object SqlTypes,3.0,6.0,9.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package capture - object AvoidCapture,5.0,0.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package getquill - class JdbcContextConfig,12.0,0.0,12.0,2.0,2.0,16.0,15.0,0.0,0.0,0.0,5.0,3.0,2.0,8.0,6.0,5.0,10.0,1.0,0.0
HEAD,0,package context - trait TranslateContext,11.0,7.0,18.0,1.0,0.0,9.0,9.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package context - trait TranslateContext - <$anon: io.getquill.context.ContextEffect[TranslateContext.this.TranslateResult]>,7.0,0.0,7.0,1.0,3.0,5.0,5.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package context - trait TranslateContextBase,25.0,3.0,28.0,0.0,10.0,45.0,42.0,0.0,0.0,3.0,30.0,19.0,5.0,6.0,9.0,7.0,13.0,2.0,1.0
HEAD,0,package model - object Stereotyper,2.0,2.0,4.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - trait Stereotyper,4.0,2.0,6.0,1.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
HEAD,0,package util - object Show,15.0,4.0,15.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,9.0,0.0,2.0,10.0,5.0,4.0,2.0,1.0,1.0
HEAD,0,package util - object Show - trait Show,2.0,4.0,6.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object Show - object Show,7.0,4.0,9.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0
HEAD,0,package util - object Show - object Show - method apply - <$anon: io.getquill.util.Show.Show[T]>,4.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package util - object Show - class Shower,3.0,1.0,4.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package mirror - class MirrorSession,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,8,package mysql - trait FinagleMysqlEncoders,34.0,1.0,34.0,0.0,4.0,45.0,45.0,0.0,0.0,1.0,12.0,6.0,3.0,4.0,4.0,4.0,6.0,1.0,1.0
HEAD,0,package mysql - trait FinagleMysqlEncoders - class FinagleMySqlEncoder,6.0,1.0,7.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package async - class TransactionalExecutionContext,6.0,1.0,7.0,2.0,1.0,7.0,7.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package util - class Interpolator,48.0,11.0,57.0,0.0,0.0,110.0,104.0,5.0,0.045871559633027525,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - class Interpolator - class InterpolatorExt,5.0,1.0,5.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package util - class Interpolator - class Traceable,45.0,2.0,46.0,0.0,2.0,98.0,94.0,5.0,0.050505050505050504,0.0,51.0,35.0,16.0,13.0,34.0,23.0,58.0,12.0,1.0
HEAD,0,package util - class Interpolator - class Traceable - trait PrintElement,0.0,5.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - class Interpolator - class Traceable - class Str,5.0,2.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - class Interpolator - class Traceable - class Elem,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - class Interpolator - class Traceable - object Separator,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package monix - trait MonixContext,7.0,2.0,9.0,4.0,2.0,11.0,10.0,1.0,0.09090909090909091,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
HEAD,0,package getquill - class CassandraMonixContext,18.0,0.0,18.0,7.0,7.0,70.0,64.0,1.0,0.015384615384615385,0.0,10.0,12.0,3.0,7.0,13.0,3.0,13.0,3.0,1.0
HEAD,0,package orientdb - object OrientDBIdiom,3.0,2.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package orientdb - trait OrientDBIdiom,160.0,2.0,162.0,2.0,4.0,264.0,262.0,1.0,0.0038022813688212928,1.0,77.0,120.0,24.0,20.0,117.0,19.0,119.0,24.0,1.0
HEAD,0,package jdbc - trait BooleanIntEncoding,11.0,1.0,12.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package dsl - object UnlimitedTuple,4.0,0.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package ast - class IdentName,3.0,7.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object Implicits,16.0,5.0,21.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ast - object Implicits - class IdentOps,4.0,1.0,5.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package ast - object Implicits - class AstOpsExt,9.0,1.0,10.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package ast - object +||+,11.0,4.0,15.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,3.0,3.0,9.0,2.0,1.0
HEAD,0,package ast - object +&&+,11.0,4.0,15.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,3.0,3.0,9.0,2.0,1.0
HEAD,0,package ast - object +==+,11.0,5.0,16.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,3.0,3.0,9.0,2.0,1.0
HEAD,0,package ast - object +!=+,11.0,4.0,15.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,3.0,3.0,9.0,2.0,1.0
HEAD,0,package ast - object IsNotNullCheck,11.0,4.0,15.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,4.0,0.0,3.0,5.0,2.0,2.0,8.0,1.0,1.0
HEAD,0,package ast - object IsNullCheck,11.0,1.0,12.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,4.0,0.0,3.0,5.0,2.0,2.0,8.0,1.0,1.0
HEAD,0,package ast - object IfExistElseNull,13.0,2.0,15.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,7.0,0.0,3.0,6.0,4.0,4.0,13.0,2.0,1.0
HEAD,0,package ast - object IfExist,12.0,1.0,13.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,7.0,0.0,3.0,6.0,4.0,4.0,14.0,3.0,1.0
HEAD,0,package ast - object PropertyOrCore,5.0,1.0,6.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package ast - object Core,6.0,2.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
HEAD,0,package context - trait StreamingContext,7.0,3.0,10.0,0.0,2.0,7.0,6.0,1.0,0.14285714285714285,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object MacroContextExt,14.0,16.0,30.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object MacroContextExt - class RichContext,12.0,4.0,16.0,0.0,1.0,24.0,24.0,0.0,0.0,0.0,19.0,10.0,4.0,0.0,7.0,5.0,0.0,0.0,0.0
HEAD,0,package jasync - class TransactionalExecutionContext,6.0,1.0,7.0,2.0,1.0,7.0,7.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package gen - class JdbcGeneratorBase,7.0,2.0,9.0,3.0,0.0,6.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package gen - trait JdbcGenerator,21.0,1.0,22.0,1.0,1.0,15.0,15.0,0.0,0.0,1.0,15.0,6.0,3.0,14.0,7.0,4.0,14.0,0.0,1.0
HEAD,0,package getquill - trait FinaglePostgresDialect,2.0,2.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - object FinaglePostgresDialect,2.0,2.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package context - object VerifyFreeVariables,12.0,1.0,13.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,7.0,0.0,3.0,9.0,4.0,4.0,4.0,2.0,1.0
HEAD,0,package getquill - class Ord,3.0,5.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - object Ord,29.0,5.0,33.0,1.0,0.0,26.0,26.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,7,package spark - class SparkDialect,1.0,2.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package spark - object SparkDialectRecursor,21.0,1.0,21.0,0.0,0.0,19.0,19.0,1.0,0.05,0.0,18.0,0.0,4.0,13.0,40.0,10.0,12.0,4.0,1.0
HEAD,0,package spark - object SparkDialectRecursor - method runSuperAstParser - <$anon: io.getquill.idiom.StatementInterpolator.Tokenizer[io.getquill.ast.Ast]>,5.0,0.0,5.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package spark - object SparkDialectRecursor - method runCaseClassWithMultipleSelect - <$anon: io.getquill.idiom.StatementInterpolator.Tokenizer[io.getquill.ast.Ast]>,5.0,0.0,5.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,2,package spark - trait SparkIdiom,62.0,4.0,64.0,3.0,9.0,90.0,88.0,0.0,0.0,3.0,55.0,37.0,6.0,12.0,28.0,15.0,25.0,6.0,1.0
HEAD,0,package spark - trait SparkIdiom - method sqlQueryTokenizer - <$anon: io.getquill.context.spark.SparkIdiom>,2.0,0.0,2.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package spark - trait SparkIdiom - method valueTokenizer - <$anon: io.getquill.context.spark.SparkIdiom>,4.0,0.0,4.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package spark - object SparkDialect,2.0,2.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - object JdbcTypes,3.0,0.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package getquill - trait OracleDialect,47.0,3.0,49.0,3.0,11.0,58.0,57.0,0.0,0.0,1.0,35.0,26.0,5.0,10.0,28.0,10.0,28.0,5.0,1.0
HEAD,0,package getquill - trait OracleDialect - class OracleFlattenSqlQueryTokenizerHelper,13.0,1.0,13.0,1.0,1.0,10.0,10.0,0.0,0.0,0.0,6.0,3.0,3.0,8.0,3.0,3.0,5.0,0.0,1.0
HEAD,0,package getquill - object OracleDialect,2.0,3.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package encoding - trait CassandraMapperConversions,12.0,1.0,13.0,1.0,3.0,14.0,12.0,0.0,0.0,1.0,5.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0
HEAD,0,package encoding - trait CassandraMapperConversionsLowPriorityImplicits,8.0,1.0,9.0,0.0,2.0,12.0,10.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0
HEAD,0,package quat - object LinkedHashMapOps,16.0,3.0,18.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0
HEAD,0,package quat - object LinkedHashMapOps - class LinkedHashMapExt,7.0,3.0,10.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package quat - trait Quat,23.0,124.0,146.0,0.0,7.0,63.0,47.0,6.0,0.11320754716981132,4.0,22.0,29.0,8.0,15.0,14.0,8.0,44.0,6.0,1.0
HEAD,0,package quat - object Quat,58.0,124.0,172.0,0.0,0.0,112.0,88.0,20.0,0.18518518518518517,4.0,54.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0
HEAD,0,package quat - object Quat - object BottomType,6.0,1.0,7.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,6.0,0.0,1.0
HEAD,0,package quat - object Quat - object TupleIndex,10.0,1.0,11.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,6.0,5.0,0.0,0.0,0.0
HEAD,0,package quat - object Quat - class Product,29.0,24.0,52.0,2.0,1.0,53.0,37.0,13.0,0.26,0.0,26.0,12.0,8.0,21.0,22.0,12.0,48.0,12.0,1.0
HEAD,0,package quat - object Quat - object Product,20.0,24.0,40.0,1.0,0.0,21.0,16.0,6.0,0.2727272727272727,0.0,13.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package quat - object Quat - object Product - object WithRenames,10.0,5.0,14.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0
HEAD,0,package quat - object Quat - object Product - object WithRenames - method apply - <$anon: io.getquill.quat.Quat.Product>,3.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quat - object Quat - object Tuple,13.0,8.0,21.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,6.0,0.0,2.0,7.0,4.0,4.0,6.0,2.0,1.0
HEAD,0,package quat - object Quat - object Null,5.0,7.0,11.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quat - object Quat - object Generic,5.0,12.0,16.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package quat - object Quat - object Value,6.0,21.0,26.0,1.0,0.0,8.0,7.0,1.0,0.125,0.0,2.0,0.0,3.0,7.0,1.0,1.0,5.0,0.0,1.0
HEAD,0,package model - trait NameParser,4.0,9.0,13.0,0.0,3.0,5.0,6.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - trait LiteralNames,7.0,3.0,10.0,1.0,3.0,5.0,5.0,0.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package model - trait SnakeCaseNames,7.0,1.0,8.0,1.0,3.0,5.0,5.0,0.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package model - object LiteralNames,2.0,3.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - object SnakeCaseNames,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - class CustomNames,8.0,0.0,8.0,2.0,3.0,8.0,8.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package model - class SnakeCaseCustomTable,10.0,0.0,10.0,2.0,3.0,7.0,7.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
