commit,faults,path,CyclomaticComplexity,DepthOfNesting,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmScoreFraction
HEAD,0,package service - trait GpgKeyService - method getGpgPublicKeys,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0
HEAD,0,package service - trait GpgKeyService - method addGpgPublicKey,2.0,6.0,8.0,8.0,0.0,0.0,8.0,2.0,4.0,1.0,-0.10344827586206896
HEAD,0,package service - trait GpgKeyService - method deleteGpgPublicKey,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.3333333333333333
HEAD,0,package api - object ApiCommit - method apply,1.0,0.0,19.0,16.0,0.0,0.0,11.0,8.0,0.0,0.0,1.0
HEAD,0,package controller - trait PullRequestsControllerBase - method searchPullRequests,2.0,9.0,22.0,21.0,1.0,0.045454545454545456,23.0,6.0,6.0,2.0,1.0
HEAD,0,package controller - trait PullRequestsControllerBase - method isManageable,1.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
HEAD,0,package controller - trait PullRequestsControllerBase - method isEditable,5.0,6.0,8.0,8.0,0.0,0.0,5.0,3.0,4.0,0.0,1.0
HEAD,0,package servlet - class ControllerFilter - method process,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - class ControllerFilter - method doFilter,4.0,0.0,17.0,16.0,0.0,0.0,14.0,3.0,0.0,0.0,-1.0
HEAD,0,package servlet - class CompositeScalatraFilter - method mount,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,-1.0
HEAD,0,package servlet - class CompositeScalatraFilter - method init,2.0,3.0,6.0,6.0,0.0,0.0,3.0,2.0,6.0,1.0,-0.5000000000000001
HEAD,0,package servlet - class CompositeScalatraFilter - method destroy,2.0,3.0,6.0,6.0,0.0,0.0,3.0,2.0,6.0,1.0,-0.5000000000000001
HEAD,0,package servlet - class CompositeScalatraFilter - method process,4.0,6.0,17.0,17.0,0.0,0.0,9.0,2.0,12.0,2.0,1.0
HEAD,0,package servlet - class MockFilterChain - method doFilter,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,1,package api - class CreateARepository - method isValid,1.0,0.0,6.0,6.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0
HEAD,0,package api - object ApiComment - method apply,1.0,0.0,14.0,14.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
HEAD,0,package util - object TextAvatarUtil - method relativeLuminance,2.0,0.0,6.0,6.0,0.0,0.0,20.0,12.0,0.0,0.0,1.0
HEAD,0,package util - object TextAvatarUtil - method contrastRatio,2.0,0.0,5.0,5.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0
HEAD,0,package util - object TextAvatarUtil - method goodContrastColor,2.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package util - object TextAvatarUtil - method strToHue,1.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
HEAD,0,package util - object TextAvatarUtil - method getCenterToDraw,1.0,0.0,8.0,8.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0
HEAD,0,package util - object TextAvatarUtil - method textImage,1.0,0.0,17.0,17.0,0.0,0.0,15.0,13.0,0.0,0.0,-1.0
HEAD,0,package util - object TextAvatarUtil - method textAvatar,2.0,0.0,8.0,8.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0
HEAD,0,package util - object TextAvatarUtil - method textGroupImage,1.0,0.0,19.0,19.0,0.0,0.0,21.0,13.0,0.0,0.0,-1.0
HEAD,0,package util - object TextAvatarUtil - method textGroupAvatar,2.0,0.0,8.0,8.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0
HEAD,0,package model - trait LabelComponent - class Labels - method *,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait LabelComponent - class Labels - method byPrimaryKey,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package model - trait LabelComponent - class Labels - method byPrimaryKey,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package view - trait LinkConverter - method createIssueLink,4.0,7.0,13.0,13.0,0.0,0.0,7.0,6.0,6.0,1.0,1.0
HEAD,8,package view - trait LinkConverter - method convertRefsLinks,12.0,7.0,81.0,73.0,8.0,0.09876543209876543,142.0,15.0,27.0,3.0,1.0
HEAD,0,package api - object ApiCommits - method apply,11.0,1.0,72.0,70.0,3.0,0.0410958904109589,44.0,19.0,35.0,0.0,0.580952380952381
HEAD,0,package servlet - class TransactionFilter - method init,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
HEAD,0,package servlet - class TransactionFilter - method destroy,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
HEAD,3,package servlet - class TransactionFilter - method doFilter,2.0,0.0,19.0,15.0,2.0,0.11764705882352941,17.0,3.0,0.0,0.0,-1.0
HEAD,0,package servlet - object Database - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - object Database - method getSession,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package servlet - object Database - method closeDataSource,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
HEAD,0,package api - trait ApiGitReferenceControllerBase - method getRef,2.0,0.0,20.0,20.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0
HEAD,0,package util - object EditorConfigUtil - class JGitResource - method removeInitialSlash,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package util - object EditorConfigUtil - class JGitResource - method getRevTree,1.0,0.0,8.0,8.0,0.0,0.0,8.0,6.0,0.0,0.0,1.0
HEAD,0,package util - object EditorConfigUtil - class JGitResource - method exists,2.0,1.0,10.0,10.0,0.0,0.0,7.0,5.0,4.0,1.0,1.0
HEAD,0,package util - object EditorConfigUtil - class JGitResource - method getPath,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object EditorConfigUtil - class JGitResource - method getParent,1.0,0.0,3.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
HEAD,0,package util - object EditorConfigUtil - class JGitResource - method openRandomReader,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package util - object EditorConfigUtil - class JGitResource - method openReader,1.0,0.0,6.0,6.0,0.0,0.0,10.0,8.0,0.0,0.0,1.0
HEAD,0,package util - object EditorConfigUtil - class JGitResourcePath - method getParent,1.0,0.0,3.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
HEAD,0,package util - object EditorConfigUtil - class JGitResourcePath - method getPath,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object EditorConfigUtil - class JGitResourcePath - method hasParent,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package util - object EditorConfigUtil - class JGitResourcePath - method relativize,2.0,5.0,6.0,6.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0
HEAD,0,package util - object EditorConfigUtil - class JGitResourcePath - method resolve,1.0,0.0,9.0,9.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0
HEAD,0,package util - object EditorConfigUtil - object JGitResourcePath - method RootDirectory,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package util - object EditorConfigUtil - method getEditorConfigInfo,10.0,4.0,29.0,29.0,0.0,0.0,16.0,3.0,20.0,2.0,1.0
HEAD,0,package plugin - trait RepositoryHook - method created,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
HEAD,0,package plugin - trait RepositoryHook - method deleted,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
HEAD,0,package plugin - trait RepositoryHook - method renamed,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
HEAD,0,package plugin - trait RepositoryHook - method transferred,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
HEAD,0,package plugin - trait RepositoryHook - method forked,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
HEAD,0,package util - object GpgUtil - method str2GpgKeyId,2.0,4.0,7.0,7.0,0.0,0.0,6.0,2.0,4.0,1.0,1.0
HEAD,0,package util - object GpgUtil - method getGpgKey,3.0,4.0,13.0,13.0,0.0,0.0,11.0,2.0,5.0,1.0,1.0
HEAD,0,package util - object GpgUtil - method verifySign,3.0,12.0,25.0,25.0,0.0,0.0,17.0,2.0,11.0,3.0,1.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - method isLfsFile,1.0,0.0,3.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0
HEAD,2,package controller - trait RepositoryViewerControllerBase - method fileList,6.0,15.0,51.0,47.0,5.0,0.09615384615384616,40.0,6.0,7.0,2.0,1.0
HEAD,3,package controller - trait RepositoryViewerControllerBase - method archiveRepository,13.0,14.0,109.0,109.0,0.0,0.0,111.0,45.0,20.0,3.0,-0.168918918918919
HEAD,2,package controller - trait RepositoryViewerControllerBase - method archiveRepository - method archive,7.0,0.0,52.0,52.0,0.0,0.0,65.0,37.0,0.0,0.0,0.11946902654867264
HEAD,0,package controller - trait RepositoryViewerControllerBase - method isEditable,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - method conflict,2.0,0.0,18.0,17.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - method conflict - <$anon: <error>> - method validate,2.0,0.0,16.0,15.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0
HEAD,1,package controller - trait RepositoryViewerControllerBase - method renderUncaughtException,1.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.37500000000000006
HEAD,0,package plugin - trait IssueHook - method created,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
HEAD,0,package plugin - trait IssueHook - method addedComment,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
HEAD,0,package plugin - trait IssueHook - method closed,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
HEAD,0,package plugin - trait IssueHook - method reopened,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
HEAD,0,package plugin - trait IssueHook - method assigned,1.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
HEAD,0,package plugin - trait IssueHook - method closedByCommitComment,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
HEAD,0,package plugin - trait PullRequestHook - method merged,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
HEAD,0,package api - object ApiCommitListItem - method apply,1.0,0.0,12.0,12.0,0.0,0.0,9.0,6.0,0.0,0.0,1.0
HEAD,0,package view - class Pagination - method visibleFor,6.0,0.0,16.0,15.0,0.0,0.0,22.0,12.0,0.0,0.0,0.0
HEAD,0,package api - class CreateAStatus - method isValid,1.0,0.0,7.0,6.0,2.0,0.25,16.0,7.0,0.0,0.0,1.0
HEAD,1,package controller - trait DashboardControllerBase - method getOrCreateCondition,4.0,5.0,8.0,8.0,0.0,0.0,8.0,3.0,3.0,0.0,1.0
HEAD,1,package controller - trait DashboardControllerBase - method searchIssues,4.0,5.0,26.0,26.0,0.0,0.0,22.0,4.0,3.0,0.0,1.0
HEAD,1,package controller - trait DashboardControllerBase - method searchPullRequests,4.0,5.0,27.0,27.0,0.0,0.0,21.0,5.0,3.0,0.0,1.0
HEAD,0,package util - object ConfigUtil - method getConfigValue,1.0,0.0,3.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0
HEAD,0,package util - object ConfigUtil - method getEnvironmentVariable,3.0,0.0,9.0,8.0,0.0,0.0,11.0,10.0,0.0,0.0,1.0
HEAD,0,package util - object ConfigUtil - method getSystemProperty,3.0,0.0,9.0,8.0,0.0,0.0,9.0,8.0,0.0,0.0,1.0
HEAD,0,package util - object ConfigUtil - method convertType,4.0,0.0,7.0,7.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0
HEAD,0,package service - trait ProtectedBranchService - method getProtectedBranchInfoOpt,4.0,5.0,18.0,18.0,0.0,0.0,17.0,2.0,21.0,6.0,1.0
HEAD,0,package service - trait ProtectedBranchService - method getProtectedBranchInfo,1.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0
HEAD,0,package service - trait ProtectedBranchService - method getProtectedBranchList,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0
HEAD,0,package service - trait ProtectedBranchService - method enableBranchProtection,1.0,0.0,13.0,13.0,0.0,0.0,8.0,4.0,0.0,0.0,-0.18181818181818182
HEAD,0,package service - trait ProtectedBranchService - method disableBranchProtection,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.3333333333333333
HEAD,0,package service - object ProtectedBranchService - class ProtectedBranchReceiveHook - method preReceive,3.0,0.0,25.0,24.0,0.0,0.0,15.0,11.0,0.0,0.0,1.0
HEAD,1,package service - object ProtectedBranchService - class ProtectedBranchInfo - method isAdministrator,4.0,8.0,12.0,11.0,0.0,0.0,15.0,4.0,7.0,2.0,1.0
HEAD,1,package service - object ProtectedBranchService - class ProtectedBranchInfo - method getStopReason,9.0,8.0,21.0,20.0,0.0,0.0,18.0,8.0,35.0,2.0,1.0
HEAD,0,package service - object ProtectedBranchService - class ProtectedBranchInfo - method unSuccessedContexts,2.0,0.0,9.0,8.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0
HEAD,0,package service - object ProtectedBranchService - class ProtectedBranchInfo - method needStatusCheck,6.0,1.0,7.0,7.0,0.0,0.0,2.0,1.0,6.0,1.0,1.0
HEAD,0,package service - object ProtectedBranchService - object ProtectedBranchInfo - method disabled,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package <empty> - object Checksums - method generate,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-1.0
HEAD,0,package <empty> - object Checksums - method compute,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package <empty> - object Checksums - method raw,2.0,0.0,16.0,16.0,0.0,0.0,12.0,6.0,0.0,0.0,-0.23809523809523808
HEAD,0,package <empty> - object Checksums - method raw - method loop,2.0,0.0,7.0,8.0,0.0,0.0,5.0,4.0,0.0,0.0,-0.8
HEAD,0,package <empty> - object Checksums - method hex,1.0,0.0,4.0,4.0,0.0,0.0,8.0,7.0,0.0,0.0,1.0
HEAD,0,package service - trait PullRequestService - method getPullRequest,1.0,0.0,8.0,8.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0
HEAD,0,package service - trait PullRequestService - method updateCommitId,1.0,0.0,7.0,7.0,0.0,0.0,6.0,2.0,0.0,0.0,-0.3333333333333333
HEAD,0,package service - trait PullRequestService - method updateDraftToPullRequest,1.0,0.0,7.0,7.0,0.0,0.0,4.0,2.0,0.0,0.0,-0.3333333333333333
HEAD,0,package service - trait PullRequestService - method getPullRequestCountGroupByUser,4.0,8.0,21.0,21.0,0.0,0.0,18.0,2.0,21.0,6.0,1.0
HEAD,2,package service - trait PullRequestService - method createPullRequest,1.0,0.0,59.0,54.0,5.0,0.0847457627118644,15.0,2.0,0.0,0.0,-0.3333333333333333
HEAD,0,package service - trait PullRequestService - method getPullRequestsByRequest,3.0,10.0,17.0,17.0,0.0,0.0,14.0,2.0,14.0,4.0,1.0
HEAD,0,package service - trait PullRequestService - method getPullRequestsByBranch,3.0,10.0,17.0,17.0,0.0,0.0,14.0,2.0,14.0,4.0,1.0
HEAD,0,package service - trait PullRequestService - method getPullRequestFromBranch,3.0,14.0,19.0,19.0,0.0,0.0,19.0,2.0,14.0,4.0,1.0
HEAD,0,package service - trait PullRequestService - method updatePullRequests,8.0,7.0,58.0,52.0,5.0,0.08771929824561403,33.0,2.0,77.0,13.0,-0.17514124293785313
HEAD,0,package service - trait PullRequestService - method getPullRequestByRequestCommit,3.0,16.0,28.0,27.0,0.0,0.0,19.0,3.0,7.0,2.0,1.0
HEAD,2,package service - trait PullRequestService - method updatePullRequestCommentPositions,19.0,23.0,65.0,64.0,0.0,0.0,60.0,11.0,71.0,15.0,0.015873015873015872
HEAD,0,package service - trait PullRequestService - method getRequestCompareInfo,1.0,0.0,30.0,29.0,1.0,0.03333333333333333,28.0,20.0,0.0,0.0,1.0
HEAD,0,package service - trait PullRequestService - method getPullRequestComments,7.0,8.0,36.0,34.0,2.0,0.05555555555555555,23.0,3.0,45.0,9.0,1.0
HEAD,0,package service - trait PullRequestService - method markMergeAndClosePullRequest,1.0,0.0,7.0,7.0,0.0,0.0,6.0,2.0,0.0,0.0,-0.3333333333333333
HEAD,0,package service - trait PullRequestService - method parseCompareIdentifier,2.0,0.0,7.0,7.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0
HEAD,0,package service - trait PullRequestService - method getPullRequestCommitFromTo,3.0,18.0,34.0,34.0,0.0,0.0,34.0,15.0,6.0,2.0,1.0
HEAD,0,package api - trait ApiRepositoryContentsControllerBase - method getContents,9.0,12.0,64.0,63.0,2.0,0.03076923076923077,47.0,16.0,13.0,3.0,0.8899082568807338
HEAD,0,package api - trait ApiRepositoryContentsControllerBase - method getContents - method getFileInfo,4.0,7.0,9.0,9.0,0.0,0.0,13.0,10.0,9.0,3.0,1.0
HEAD,0,package model - trait RepositoryWebHookComponent - class RepositoryWebHooks - method *,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait RepositoryWebHookComponent - class RepositoryWebHooks - method byPrimaryKey,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package model - trait AccountComponent - class Accounts - method *,1.0,0.0,16.0,16.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package util - object Keys - object Session - method Issues,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object Keys - object Session - method Pulls,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object Keys - object Session - method Upload,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object Keys - object Request - method Cache,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - object Images - method dataURI,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package <empty> - class ScalatraBootstrap - method init,3.0,0.0,50.0,47.0,4.0,0.0784313725490196,64.0,24.0,0.0,0.0,-0.9636363636363637
HEAD,0,package <empty> - class ScalatraBootstrap - method destroy,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package util - object JDBCUtil - class RichConnection - method update,1.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0
HEAD,0,package util - object JDBCUtil - class RichConnection - method find,2.0,0.0,7.0,7.0,0.0,0.0,9.0,6.0,0.0,0.0,1.0
HEAD,0,package util - object JDBCUtil - class RichConnection - method select,2.0,0.0,11.0,11.0,0.0,0.0,11.0,8.0,0.0,0.0,0.8222222222222223
HEAD,0,package util - object JDBCUtil - class RichConnection - method selectInt,2.0,0.0,7.0,7.0,0.0,0.0,8.0,5.0,0.0,0.0,1.0
HEAD,0,package util - object JDBCUtil - class RichConnection - method execute,4.0,6.0,12.0,12.0,0.0,0.0,11.0,8.0,14.0,4.0,0.4246575342465754
HEAD,0,package util - object JDBCUtil - class RichConnection - method importAsSQL,6.0,5.0,37.0,37.0,0.0,0.0,32.0,22.0,4.0,1.0,-0.4069767441860464
HEAD,2,package util - object JDBCUtil - class RichConnection - method exportAsSQL,14.0,8.0,51.0,50.0,0.0,0.0,52.0,35.0,55.0,5.0,-0.10743801652892562
HEAD,0,package util - object JDBCUtil - class RichConnection - method allTableNames,3.0,0.0,12.0,12.0,0.0,0.0,16.0,13.0,0.0,0.0,0.46153846153846145
HEAD,0,package util - object JDBCUtil - class RichConnection - method childTables,4.0,0.0,19.0,18.0,0.0,0.0,16.0,14.0,0.0,0.0,0.46666666666666673
HEAD,1,package util - object JDBCUtil - class RichConnection - method allTablesOrderByDependencies,1.0,0.0,13.0,13.0,0.0,0.0,11.0,10.0,0.0,0.0,1.0
HEAD,0,package util - object JDBCUtil - class RichConnection - method tsort,5.0,5.0,16.0,15.0,0.0,0.0,28.0,19.0,12.0,4.0,1.0
HEAD,0,package util - object JDBCUtil - class RichConnection - method tsort - method tsort,5.0,5.0,9.0,9.0,0.0,0.0,12.0,10.0,12.0,4.0,1.0
HEAD,0,package util - object StringUtil - method base64Encode,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package util - object StringUtil - method base64Decode,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package util - object StringUtil - method pbkdf2_sha256,1.0,0.0,6.0,6.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0
HEAD,0,package util - object StringUtil - method pbkdf2_sha256,1.0,0.0,10.0,9.0,0.0,0.0,7.0,7.0,0.0,0.0,-1.0
HEAD,0,package util - object StringUtil - method sha1,1.0,0.0,5.0,5.0,0.0,0.0,12.0,10.0,0.0,0.0,0.5555555555555556
HEAD,0,package util - object StringUtil - method md5,1.0,0.0,5.0,5.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0
HEAD,0,package util - object StringUtil - method encodeBlowfish,1.0,0.0,6.0,6.0,0.0,0.0,8.0,8.0,0.0,0.0,-0.3333333333333333
HEAD,0,package util - object StringUtil - method decodeBlowfish,1.0,0.0,6.0,6.0,0.0,0.0,8.0,8.0,0.0,0.0,-0.3333333333333333
HEAD,0,package util - object StringUtil - method urlEncode,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package util - object StringUtil - method urlDecode,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package util - object StringUtil - method splitWords,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package util - object StringUtil - method isInteger,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
HEAD,0,package util - object StringUtil - method escapeHtml,1.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
HEAD,0,package util - object StringUtil - method convertFromByteArray,1.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
HEAD,0,package util - object StringUtil - method detectEncoding,3.0,1.0,9.0,9.0,0.0,0.0,5.0,2.0,3.0,1.0,1.0
HEAD,0,package util - object StringUtil - method convertLineSeparator,2.0,0.0,8.0,7.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
HEAD,0,package util - object StringUtil - method appendNewLine,4.0,0.0,7.0,6.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0
HEAD,1,package util - object StringUtil - method extractIssueId,1.0,0.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
HEAD,1,package util - object StringUtil - method extractCloseId,1.0,0.0,7.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
HEAD,0,package util - object StringUtil - method getRepositoryViewerUrl,6.0,6.0,12.0,12.0,4.0,0.25,9.0,6.0,46.0,9.0,1.0
HEAD,0,package util - object StringUtil - method getRepositoryViewerUrl - method removeUserName,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0
HEAD,0,package service - object RepositoryCreationService - method isCreating,1.0,0.0,3.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
HEAD,0,package service - object RepositoryCreationService - method startCreation,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package service - object RepositoryCreationService - method endCreation,3.0,8.0,6.0,6.0,0.0,0.0,4.0,4.0,6.0,1.0,-0.5000000000000001
HEAD,0,package service - object RepositoryCreationService - method getCreationError,1.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package service - trait RepositoryCreationService - method createRepository,2.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package service - trait RepositoryCreationService - method createRepository,6.0,6.0,93.0,77.0,13.0,0.14444444444444443,66.0,7.0,4.0,1.0,-1.0
HEAD,0,package service - trait RepositoryCreationService - method forkRepository,5.0,6.0,57.0,45.0,10.0,0.18181818181818182,41.0,8.0,10.0,2.0,-0.8431372549019609
HEAD,0,package service - trait RepositoryCreationService - method insertDefaultLabels,1.0,0.0,8.0,8.0,0.0,0.0,12.0,1.0,0.0,0.0,-0.3333333333333333
HEAD,0,package service - trait RepositoryCreationService - method insertDefaultPriorities,1.0,0.0,34.0,34.0,0.0,0.0,19.0,5.0,0.0,0.0,-0.3333333333333333
HEAD,0,package service - trait OpenIDConnectService - method createOIDCAuthenticationRequest,1.0,0.0,12.0,12.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
HEAD,0,package service - trait OpenIDConnectService - method authenticate,3.0,8.0,24.0,24.0,0.0,0.0,15.0,13.0,19.0,3.0,0.9436619718309858
HEAD,0,package service - trait OpenIDConnectService - method validateOIDCAuthenticationResponse,5.0,9.0,23.0,22.0,0.0,0.0,10.0,5.0,12.0,3.0,0.3333333333333333
HEAD,0,package service - trait OpenIDConnectService - method obtainOIDCToken,4.0,8.0,28.0,27.0,0.0,0.0,11.0,5.0,12.0,3.0,0.2727272727272727
HEAD,0,package service - trait OpenIDConnectService - method validateOIDCTokenResponse,4.0,11.0,30.0,28.0,0.0,0.0,13.0,8.0,14.0,2.0,0.8095238095238096
HEAD,0,package plugin - trait SuggestionProvider - method values,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - trait SuggestionProvider - method options,1.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
HEAD,0,package plugin - trait SuggestionProvider - method template,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - trait SuggestionProvider - method replace,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - trait SuggestionProvider - method additionalScript,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - class UserNameSuggestionProvider - method additionalScript,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package service - trait CommitsService - method getCommitComments,1.0,0.0,6.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0
