commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmScoreFraction
HEAD,0,package controller - class SystemSettingsController,5.0,1.0,6.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - class Table,4.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - class Column,4.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,3,package controller - trait SystemSettingsControllerBase,35.0,1.0,36.0,3.0,3.0,482.0,453.0,25.0,0.05230125523012552,1.0,17.0,7.0,3.0,5.0,9.0,7.0,12.0,2.0,1.0
HEAD,0,package controller - trait SystemSettingsControllerBase - class SendMailForm,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait SystemSettingsControllerBase - class DataExportForm,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait SystemSettingsControllerBase - class NewUserForm,6.0,1.0,7.0,2.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait SystemSettingsControllerBase - class EditUserForm,6.0,1.0,7.0,2.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait SystemSettingsControllerBase - class NewGroupForm,4.0,3.0,7.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait SystemSettingsControllerBase - class EditGroupForm,5.0,3.0,8.0,2.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait SystemSettingsControllerBase - method multiLineText - <$anon: <error>>,10.0,0.0,10.0,1.0,1.0,9.0,8.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,5.0,5.0,0.0,0.0,1.0
HEAD,0,package controller - trait SystemSettingsControllerBase - method members - <$anon: <error>>,13.0,0.0,13.0,1.0,1.0,8.0,8.0,0.0,0.0,0.0,8.0,3.0,3.0,5.0,7.0,6.0,12.0,2.0,1.0
HEAD,0,package controller - trait SystemSettingsControllerBase - method disableByNotYourself - <$anon: <error>>,2.0,0.0,2.0,1.0,1.0,10.0,9.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,8.0,2.0,0.0,0.0,0.0
HEAD,3,package view - object helpers,62.0,4.0,65.0,2.0,0.0,425.0,303.0,119.0,0.28199052132701424,0.0,103.0,0.0,8.0,14.0,50.0,13.0,22.0,5.0,1.0
HEAD,1,package view - object helpers - class RegexReplaceString,6.0,1.0,7.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0
HEAD,0,package view - object helpers - class RichHtmlSeq,3.0,1.0,4.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package view - object helpers - class CommentDiffLine,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,11,package service - trait IssuesService,29.0,15.0,44.0,0.0,32.0,724.0,654.0,68.0,0.09418282548476455,10.0,52.0,117.0,15.0,11.0,67.0,7.0,170.0,46.0,1.0
HEAD,1,package service - object IssuesService,31.0,15.0,45.0,0.0,0.0,130.0,125.0,3.0,0.0234375,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package service - object IssuesService - class IssueSearchCondition,18.0,6.0,24.0,2.0,1.0,75.0,73.0,0.0,0.0,0.0,20.0,25.0,14.0,7.0,42.0,10.0,46.0,3.0,1.0
HEAD,1,package service - object IssuesService - object IssueSearchCondition,14.0,6.0,19.0,1.0,0.0,35.0,33.0,3.0,0.08333333333333333,0.0,8.0,0.0,7.0,2.0,30.0,6.0,9.0,3.0,1.0
HEAD,0,package service - object IssuesService - class CommitStatusInfo,4.0,1.0,5.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object IssuesService - class IssueInfo,6.0,1.0,7.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - class CreateAGroup,4.0,0.0,4.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - class IndexController,15.0,1.0,16.0,3.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,3,package controller - trait IndexControllerBase,14.0,1.0,15.0,2.0,1.0,254.0,219.0,24.0,0.09876543209876543,1.0,7.0,3.0,3.0,0.0,12.0,7.0,0.0,0.0,-1.0
HEAD,0,package controller - trait IndexControllerBase - class SignInForm,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait IndexControllerBase - class OidcContext,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - trait GroupMemberComponent,4.0,1.0,5.0,0.0,0.0,10.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - trait GroupMemberComponent - class GroupMembers,2.0,1.0,3.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package model - class GroupMember,4.0,1.0,5.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object WikiService,11.0,4.0,15.0,0.0,0.0,25.0,9.0,17.0,0.6538461538461539,3.0,5.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0
HEAD,0,package service - object WikiService - class WikiPageInfo,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object WikiService - class WikiPageHistoryInfo,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package service - trait WikiService,73.0,4.0,77.0,0.0,4.0,272.0,249.0,15.0,0.056818181818181816,3.0,90.0,33.0,17.0,15.0,110.0,63.0,45.0,3.0,1.0
HEAD,0,package service - trait WikiService - method revertWikiPage - class RevertInfo,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - trait TextDecorator,3.0,3.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
HEAD,0,package api - class ApiGroup,8.0,2.0,10.0,2.0,0.0,6.0,6.0,1.0,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiGroup,7.0,2.0,8.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package controller - class RepositorySettingsController,10.0,1.0,11.0,3.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,9,package controller - trait RepositorySettingsControllerBase,62.0,2.0,63.0,2.0,7.0,465.0,362.0,90.0,0.19911504424778761,1.0,47.0,17.0,4.0,10.0,19.0,10.0,6.0,1.0,1.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - class OptionsForm,6.0,1.0,7.0,2.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - class DefaultBranchForm,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - class DeployKeyForm,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - class WebHookForm,6.0,1.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - class RenameRepositoryForm,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - class TransferOwnerShipForm,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - method webHook - <$anon: <error>>,6.0,0.0,6.0,1.0,1.0,12.0,10.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - method webhookEvents - <$anon: <error>>,15.0,0.0,15.0,1.0,1.0,13.0,12.0,0.0,0.0,0.0,9.0,3.0,2.0,0.0,5.0,5.0,0.0,0.0,1.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - method renameRepositoryName - <$anon: <error>>,9.0,0.0,9.0,1.0,1.0,16.0,14.0,0.0,0.0,0.0,7.0,2.0,2.0,1.0,13.0,8.0,1.0,0.0,1.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - method featureOption - <$anon: <error>>,9.0,0.0,9.0,1.0,1.0,9.0,9.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - method transferUser - <$anon: <error>>,7.0,0.0,7.0,1.0,1.0,16.0,15.0,0.0,0.0,0.0,3.0,4.0,4.0,10.0,12.0,4.0,6.0,1.0,1.0
HEAD,0,package controller - trait RepositorySettingsControllerBase - method mergeOptions - <$anon: <error>>,10.0,0.0,10.0,1.0,2.0,15.0,14.0,0.0,0.0,0.0,10.0,4.0,3.0,0.0,10.0,6.0,0.0,0.0,1.0
HEAD,0,package service - trait GpgKeyService,4.0,1.0,5.0,0.0,3.0,14.0,14.0,0.0,0.0,1.0,4.0,4.0,2.0,6.0,8.0,2.0,4.0,1.0,1.0
HEAD,0,package api - class ApiCommit,10.0,3.0,13.0,2.0,0.0,14.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiCommit,18.0,3.0,20.0,1.0,0.0,21.0,18.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,11.0,8.0,0.0,0.0,1.0
HEAD,0,package controller - class PreProcessController,2.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package controller - trait PreProcessControllerBase,1.0,1.0,2.0,2.0,0.0,33.0,20.0,20.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - class PullRequestsController,19.0,1.0,20.0,3.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,11,package controller - trait PullRequestsControllerBase,30.0,1.0,31.0,2.0,3.0,592.0,539.0,116.0,0.17709923664122137,1.0,23.0,8.0,5.0,9.0,23.0,6.0,6.0,2.0,1.0
HEAD,0,package controller - trait PullRequestsControllerBase - class PullRequestForm,5.0,1.0,6.0,2.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait PullRequestsControllerBase - class MergeForm,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - class ControllerFilter,4.0,2.0,6.0,0.0,1.0,20.0,19.0,0.0,0.0,2.0,3.0,5.0,4.0,0.0,14.0,3.0,0.0,0.0,0.0
HEAD,1,package servlet - class CompositeScalatraFilter,5.0,1.0,6.0,1.0,4.0,35.0,35.0,0.0,0.0,0.0,4.0,9.0,4.0,6.0,9.0,2.0,12.0,2.0,1.0
HEAD,0,package servlet - class MockFilterChain,2.0,1.0,3.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,1,package api - class CreateARepository,6.0,0.0,6.0,2.0,1.0,13.0,12.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,8.0,5.0,0.0,0.0,0.0
HEAD,0,package api - class ApiComment,10.0,5.0,15.0,2.0,0.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiComment,10.0,5.0,14.0,1.0,0.0,16.0,16.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
HEAD,0,package util - object TextAvatarUtil,35.0,0.0,35.0,0.0,0.0,90.0,88.0,2.0,0.022222222222222223,0.0,51.0,0.0,2.0,0.0,21.0,13.0,0.0,0.0,1.0
HEAD,0,package api - class ApiPath,3.0,28.0,31.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - class SshPath,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - trait LabelComponent,7.0,1.0,8.0,1.0,0.0,13.0,13.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - trait LabelComponent - class Labels,4.0,1.0,5.0,2.0,3.0,9.0,9.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package model - class Label,6.0,3.0,9.0,2.0,0.0,12.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,8,package view - trait LinkConverter,31.0,3.0,34.0,0.0,2.0,102.0,88.0,14.0,0.13725490196078433,2.0,19.0,16.0,12.0,7.0,142.0,15.0,27.0,3.0,1.0
HEAD,0,package api - class ApiCommits,8.0,2.0,10.0,2.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiCommits,38.0,2.0,39.0,1.0,0.0,101.0,99.0,3.0,0.029411764705882353,0.0,20.0,0.0,11.0,1.0,44.0,19.0,35.0,0.0,0.580952380952381
HEAD,0,package api - object ApiCommits - class Commit,7.0,9.0,16.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiCommits - class Tree,4.0,3.0,7.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiCommits - class Stats,3.0,3.0,6.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiCommits - class File,5.0,2.0,7.0,2.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,3,package servlet - class TransactionFilter,5.0,0.0,5.0,0.0,3.0,24.0,20.0,2.0,0.09090909090909091,0.0,4.0,4.0,2.0,0.0,17.0,3.0,0.0,0.0,-1.0
HEAD,1,package servlet - object Database,13.0,7.0,20.0,0.0,0.0,25.0,24.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package api - trait ApiGitReferenceControllerBase,6.0,1.0,7.0,2.0,1.0,52.0,31.0,48.0,0.6075949367088608,1.0,2.0,2.0,2.0,0.0,24.0,2.0,0.0,0.0,0.0
HEAD,0,package util - object EditorConfigUtil,36.0,1.0,36.0,0.0,0.0,111.0,105.0,0.0,0.0,0.0,27.0,0.0,10.0,4.0,16.0,3.0,20.0,2.0,1.0
HEAD,0,package util - object EditorConfigUtil - class JGitResource,24.0,2.0,26.0,0.0,4.0,42.0,36.0,0.0,0.0,0.0,18.0,8.0,2.0,1.0,10.0,8.0,4.0,1.0,1.0
HEAD,0,package util - object EditorConfigUtil - class JGitResourcePath,4.0,2.0,6.0,0.0,5.0,26.0,26.0,0.0,0.0,0.0,5.0,6.0,2.0,5.0,6.0,2.0,4.0,1.0,1.0
HEAD,0,package util - object EditorConfigUtil - object JGitResourcePath,6.0,2.0,7.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package util - object EditorConfigUtil - class EditorConfigInfo,5.0,1.0,6.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - object Results,6.0,0.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - object Results - class Redirect,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - object Results - class Fragment,2.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - trait RepositoryHook,2.0,3.0,5.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
HEAD,0,package util - object GpgUtil,6.0,2.0,8.0,0.0,0.0,47.0,47.0,0.0,0.0,0.0,4.0,0.0,3.0,12.0,17.0,2.0,11.0,3.0,1.0
HEAD,2,package controller - class RepositoryViewerController,21.0,1.0,22.0,3.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,20,package controller - trait RepositoryViewerControllerBase,66.0,1.0,67.0,2.0,6.0,963.0,874.0,516.0,0.3712230215827338,1.0,68.0,24.0,13.0,15.0,111.0,45.0,20.0,3.0,1.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - class UploadForm,4.0,1.0,5.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package controller - trait RepositoryViewerControllerBase - class EditorForm,4.0,1.0,5.0,2.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package controller - trait RepositoryViewerControllerBase - class DeleteForm,4.0,1.0,5.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - class CommentForm,4.0,3.0,7.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - class TagForm,4.0,1.0,5.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - class UploadFiles,5.0,1.0,6.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait RepositoryViewerControllerBase - method conflict - <$anon: <error>>,2.0,0.0,2.0,1.0,1.0,18.0,17.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,16.0,2.0,0.0,0.0,0.0
HEAD,1,package plugin - trait IssueHook,8.0,5.0,13.0,0.0,6.0,22.0,22.0,0.0,0.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
HEAD,0,package plugin - trait PullRequestHook,5.0,3.0,8.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333
HEAD,0,package api - class ApiCommitListItem,9.0,2.0,11.0,2.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiCommitListItem,18.0,2.0,19.0,1.0,0.0,23.0,22.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,9.0,6.0,0.0,0.0,1.0
HEAD,0,package api - object ApiCommitListItem - class Parent,6.0,2.0,8.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiCommitListItem - class Commit,7.0,9.0,16.0,2.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - trait ApiUserControllerBase,3.0,1.0,4.0,2.0,0.0,98.0,65.0,33.0,0.336734693877551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package view - class Pagination,6.0,0.0,6.0,2.0,1.0,33.0,20.0,12.0,0.375,0.0,13.0,6.0,6.0,0.0,22.0,12.0,0.0,0.0,0.0
HEAD,0,package api - class CreateARelease,4.0,0.0,4.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - trait ApiRepositoryStatusControllerBase,2.0,1.0,3.0,2.0,0.0,68.0,48.0,18.0,0.2727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - class CreateAStatus,11.0,0.0,11.0,2.0,1.0,18.0,12.0,6.0,0.3333333333333333,0.0,10.0,1.0,1.0,0.0,16.0,7.0,0.0,0.0,1.0
HEAD,2,package controller - class DashboardController,16.0,1.0,17.0,3.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package controller - trait DashboardControllerBase,12.0,1.0,13.0,2.0,1.0,97.0,97.0,0.0,0.0,1.0,7.0,12.0,4.0,5.0,22.0,5.0,3.0,0.0,1.0
HEAD,0,package util - object ConfigUtil,23.0,3.0,26.0,0.0,0.0,30.0,28.0,0.0,0.0,0.0,24.0,0.0,4.0,0.0,11.0,10.0,0.0,0.0,1.0
HEAD,0,package service - trait ProtectedBranchService,10.0,8.0,18.0,0.0,4.0,42.0,43.0,0.0,0.0,5.0,6.0,8.0,4.0,5.0,17.0,4.0,21.0,6.0,1.0
HEAD,2,package service - object ProtectedBranchService,33.0,8.0,38.0,0.0,0.0,111.0,92.0,15.0,0.14018691588785046,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object ProtectedBranchService - class ProtectedBranchReceiveHook,17.0,2.0,19.0,1.0,1.0,31.0,30.0,0.0,0.0,0.0,10.0,3.0,3.0,0.0,15.0,11.0,0.0,0.0,1.0
HEAD,2,package service - object ProtectedBranchService - class ProtectedBranchInfo,23.0,6.0,29.0,2.0,2.0,74.0,56.0,15.0,0.2112676056338028,0.0,15.0,21.0,9.0,8.0,18.0,8.0,35.0,2.0,1.0
HEAD,0,package service - object ProtectedBranchService - object ProtectedBranchInfo,7.0,6.0,12.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package <empty> - object Checksums,12.0,0.0,12.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,12.0,7.0,0.0,0.0,1.0
HEAD,0,package api - class CreateAnIssue,5.0,0.0,5.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,4,package service - trait PullRequestService,59.0,8.0,67.0,0.0,15.0,463.0,410.0,46.0,0.10087719298245613,6.0,55.0,61.0,19.0,23.0,60.0,20.0,77.0,15.0,1.0
HEAD,0,package service - object PullRequestService,26.0,8.0,34.0,0.0,0.0,37.0,36.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object PullRequestService - class PullRequestCount,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object PullRequestService - class MergeStatus,22.0,1.0,23.0,2.0,0.0,33.0,32.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - trait ApiRepositoryContentsControllerBase,18.0,1.0,19.0,2.0,1.0,133.0,104.0,127.0,0.5497835497835498,1.0,18.0,9.0,9.0,12.0,47.0,16.0,13.0,3.0,0.8899082568807338
HEAD,0,package api - trait ApiIssueControllerBase,2.0,1.0,3.0,2.0,0.0,109.0,74.0,31.0,0.29523809523809524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - trait RepositoryWebHookComponent,9.0,1.0,10.0,1.0,0.0,15.0,15.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - trait RepositoryWebHookComponent - class RepositoryWebHooks,4.0,3.0,7.0,1.0,2.0,9.0,9.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0
HEAD,0,package model - class RepositoryWebHook,6.0,2.0,8.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - trait AccountComponent,5.0,1.0,6.0,0.0,0.0,36.0,37.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
