commit,faults,path,CyclomaticComplexity,DepthOfNesting,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,HasPointsFraction,ParadigmScoreFraction
HEAD,0,package values - trait SCollection - method count,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method countApproxDistinct,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method countApproxDistinct,1.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method countByValue,1.0,0.0,3.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method distinct,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method distinctBy,1.0,0.0,4.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method filter,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method flatMap,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method flatten,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method fold,1.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method fold,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method groupBy,1.0,0.0,5.0,5.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method keyBy,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method map,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method max,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method mean,1.0,0.0,6.0,6.0,1.0,0.14285714285714285,5.0,4.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method min,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method quantilesApprox,1.0,0.0,6.0,6.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method randomSplit,3.0,5.0,18.0,18.0,3.0,0.14285714285714285,36.0,26.0,6.0,2.0,1.0,1.0
HEAD,0,package values - trait SCollection - method randomSplit,1.0,0.0,5.0,5.0,0.0,0.0,10.0,9.0,0.0,0.0,1.0,-1.0
HEAD,0,package values - trait SCollection - method randomSplit,1.0,0.0,6.0,6.0,0.0,0.0,15.0,10.0,0.0,0.0,1.0,-1.0
HEAD,0,package values - trait SCollection - method reduce,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method sample,1.0,0.0,3.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method sample,2.0,0.0,7.0,6.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method subtract,1.0,0.0,3.0,3.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,0.6000000000000001
HEAD,0,package values - trait SCollection - method sum,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method take,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method top,1.0,0.0,3.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method cross,1.0,0.0,8.0,7.0,1.0,0.125,8.0,7.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method hashLookup,1.0,0.0,8.0,8.0,0.0,0.0,11.0,8.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method debug,2.0,0.0,13.0,9.0,3.0,0.25,4.0,4.0,0.0,0.0,1.0,0.7999999999999999
HEAD,0,package values - trait SCollection - method asSingletonSideInput,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method asSingletonSideInput,1.0,0.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method asListSideInput,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method asIterableSideInput,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method withSideInputs,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method withSideOutputs,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method toWindowed,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method withWindowFn,8.0,0.0,28.0,26.0,0.0,0.0,19.0,4.0,0.0,0.0,1.0,-1.0
HEAD,0,package values - trait SCollection - method withFixedWindows,1.0,0.0,4.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method withSlidingWindows,2.0,0.0,10.0,10.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,-1.0
HEAD,0,package values - trait SCollection - method withSessionWindows,1.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method withGlobalWindow,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method windowByYears,1.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method windowByMonths,1.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method windowByWeeks,1.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method windowByDays,1.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method withPaneInfo,1.0,0.0,5.0,4.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0
HEAD,0,package values - trait SCollection - method withPaneInfo - <$anon: <error>> - method processElement,1.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,-1.0
HEAD,0,package values - trait SCollection - method withTimestamp,1.0,0.0,5.0,4.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0
HEAD,0,package values - trait SCollection - method withTimestamp - <$anon: <error>> - method processElement,1.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,-1.0
HEAD,0,package values - trait SCollection - method withWindow,1.0,0.0,7.0,7.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,0.6000000000000001
HEAD,0,package values - trait SCollection - method withWindow - <$anon: <error>> - method processElement,1.0,0.0,3.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,-1.0
HEAD,0,package values - trait SCollection - method timestampBy,1.0,0.0,3.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method materialize,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method materialize,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method saveAsObjectFile,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method internalSaveAsObjectFile,3.0,0.0,20.0,19.0,1.0,0.05,15.0,12.0,0.0,0.0,1.0,0.3333333333333333
HEAD,0,package values - trait SCollection - method internalSaveAsObjectFile - <$anon: <error>> - method processElement,1.0,0.0,2.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,-1.0
HEAD,0,package values - trait SCollection - method pathWithShards,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method avroOut,1.0,0.0,10.0,10.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method typedAvroOut,1.0,0.0,10.0,10.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method textOut,1.0,0.0,10.0,10.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package values - trait SCollection - method saveAsAvroFile,3.0,0.0,20.0,19.0,0.0,0.0,13.0,8.0,0.0,0.0,1.0,0.2
HEAD,0,package values - trait SCollection - method saveAsTypedAvroFile,2.0,0.0,21.0,21.0,0.0,0.0,15.0,10.0,0.0,0.0,1.0,0.9199999999999999
HEAD,0,package values - trait SCollection - method saveAsTypedAvroFile - <$anon: <error>> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method saveAsProtobufFile,2.0,0.0,12.0,12.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.8666666666666668
HEAD,0,package values - trait SCollection - method saveAsBigQuery,8.0,0.0,27.0,25.0,0.0,0.0,23.0,7.0,0.0,0.0,1.0,0.4571428571428572
HEAD,0,package values - trait SCollection - method saveAsBigQuery,1.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method saveAsTypedBigQuery,3.0,0.0,28.0,27.0,0.0,0.0,16.0,10.0,0.0,0.0,1.0,0.943661971830986
HEAD,0,package values - trait SCollection - method saveAsTypedBigQuery,1.0,0.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method saveAsDatastore,2.0,0.0,9.0,8.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method saveAsPubsub,7.0,0.0,38.0,38.0,0.0,0.0,30.0,13.0,0.0,0.0,1.0,-0.3548387096774194
HEAD,0,package values - trait SCollection - method saveAsPubsub - method setup,3.0,0.0,10.0,10.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,-0.1999999999999999
HEAD,0,package values - trait SCollection - method saveAsPubsubWithAttributes,4.0,0.0,25.0,25.0,0.0,0.0,16.0,8.0,0.0,0.0,1.0,0.3170731707317073
HEAD,0,package values - trait SCollection - method saveAsTableRowJsonFile,2.0,0.0,14.0,14.0,0.0,0.0,10.0,8.0,0.0,0.0,1.0,1.0
HEAD,0,package values - trait SCollection - method saveAsTextFile,3.0,0.0,18.0,17.0,0.0,0.0,12.0,11.0,0.0,0.0,1.0,0.4285714285714286
HEAD,0,package values - trait SCollection - method saveAsCustomOutput,2.0,0.0,9.0,8.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,-0.25
HEAD,0,package values - trait SCollection - method saveAsInMemoryTap,1.0,0.0,5.0,5.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,-1.0
HEAD,1,package dataflow - object DataflowContext - method prepareOptions,1.0,0.0,4.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,-1.0
HEAD,1,package dataflow - object DataflowContext - method getFilesToStage,1.0,0.0,6.0,6.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,-1.0
HEAD,1,package dataflow - object DataflowContext - method detectClassPathResourcesToStage,5.0,13.0,31.0,27.0,5.0,0.15625,54.0,31.0,18.0,6.0,1.0,0.6734693877551021
HEAD,0,package coders - object KryoRegistrarLoader - method load,1.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,-0.6666666666666666
HEAD,1,package coders - class ScioKryoRegistrar - method apply,1.0,0.0,27.0,21.0,6.0,0.2222222222222222,37.0,3.0,0.0,0.0,1.0,-1.0
HEAD,0,package coders - class KryoAtomicCoder - method encode,5.0,6.0,23.0,21.0,2.0,0.08695652173913043,11.0,4.0,9.0,2.0,1.0,0.0117647058823529
HEAD,0,package coders - class KryoAtomicCoder - method decode,2.0,0.0,10.0,10.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package coders - class KryoAtomicCoder - method registerByteSizeObserver,8.0,18.0,47.0,43.0,6.0,0.12244897959183673,43.0,15.0,14.0,3.0,1.0,-0.4580645161290323
HEAD,0,package coders - class KryoAtomicCoder - method kryoEncodedElementByteSize,1.0,0.0,9.0,9.0,0.0,0.0,10.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package coders - object KryoAtomicCoder - <$anon: ThreadLocal[scala.collection.mutable.HashMap[String com.spotify.scio.coders.KryoState]]> - method initialValue,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object KryoAtomicCoder - method withKryoState,1.0,0.0,14.0,14.0,0.0,0.0,14.0,7.0,0.0,0.0,1.0,0.8787878787878789
HEAD,0,package coders - object KryoOptions - method apply,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object KryoOptions - method apply,1.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - trait RunnerContext - method prepareOptions,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
HEAD,0,package scio - object NoOpContext - method prepareOptions,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
HEAD,0,package scio - object DirectContext - method prepareOptions,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
HEAD,0,package scio - object RunnerContext - method get,2.0,8.0,11.0,10.0,0.0,0.0,7.0,7.0,4.0,1.0,0.0,0.0
HEAD,0,package scio - object RunnerContext - method prepareOptions,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,-1.0
HEAD,0,package scio - object ContextAndArgs - method apply,2.0,5.0,4.0,4.0,0.0,0.0,5.0,4.0,6.0,2.0,1.0,1.0
HEAD,0,package scio - object ContextAndArgs - method typed,10.0,8.0,36.0,34.0,2.0,0.05555555555555555,40.0,15.0,69.0,15.0,1.0,1.0
HEAD,0,package scio - object ScioContext - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - object ScioContext - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - object ScioContext - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - object ScioContext - method apply,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - object ScioContext - method forTest,1.0,0.0,6.0,6.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - object ScioContext - method parseArguments,7.0,5.0,38.0,34.0,2.0,0.05555555555555555,45.0,12.0,6.0,2.0,1.0,0.8666666666666668
HEAD,0,package scio - object ScioContext - method makeDistCacheScioContext,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - object ScioContext - method defaultOptions,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - class ScioContext - method optionsAs,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - class ScioContext - method pipeline,3.0,0.0,27.0,21.0,6.0,0.2222222222222222,14.0,5.0,0.0,0.0,1.0,-1.0
HEAD,0,package scio - class ScioContext - method wrap,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method setAppName,2.0,0.0,6.0,6.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,-0.7142857142857143
HEAD,0,package scio - class ScioContext - method setJobName,2.0,0.0,6.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,-1.0
HEAD,0,package scio - class ScioContext - method close,5.0,0.0,22.0,21.0,0.0,0.0,22.0,19.0,0.0,0.0,1.0,-0.16666666666666657
HEAD,0,package scio - class ScioContext - class ContextScioResult - method getMetrics,1.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - class ScioContext - class ContextScioResult - method getAwaitDuration,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - class ScioContext - method isClosed,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
HEAD,0,package scio - class ScioContext - method requireNotClosed,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0
HEAD,0,package scio - class ScioContext - method makeFuture,1.0,0.0,5.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - class ScioContext - method updateFutures,2.0,0.0,7.0,6.0,0.0,0.0,8.0,7.0,0.0,0.0,1.0,-0.2413793103448275
HEAD,0,package scio - class ScioContext - method isTest,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - class ScioContext - method testIn,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - class ScioContext - method testOut,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - class ScioContext - method testDistCache,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - class ScioContext - method getTestInput,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method applyInternal,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,1,package scio - class ScioContext - method objectFile,2.0,0.0,15.0,15.0,0.0,0.0,13.0,8.0,0.0,0.0,1.0,0.9
HEAD,0,package scio - class ScioContext - method objectFile - <$anon: <error>> - method processElement,1.0,0.0,3.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,-1.0
HEAD,0,package scio - class ScioContext - method avroFile,3.0,0.0,14.0,13.0,0.0,0.0,13.0,7.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method typedAvroFile,2.0,0.0,10.0,10.0,0.0,0.0,11.0,7.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method protobufFile,2.0,0.0,8.0,7.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method avroBigQueryRead,1.0,0.0,8.0,8.0,0.0,0.0,7.0,5.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method avroBigQueryRead - <$anon: <error>> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method bqReadQuery,5.0,0.0,25.0,23.0,0.0,0.0,19.0,9.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method bqReadTable,2.0,0.0,10.0,9.0,0.0,0.0,9.0,6.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method bigQuerySelect,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - class ScioContext - method bigQueryTable,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - class ScioContext - method bigQueryTable,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - class ScioContext - method typedBigQuery,5.0,0.0,23.0,19.0,2.0,0.09523809523809523,11.0,8.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method datastore,2.0,0.0,12.0,11.0,0.0,0.0,11.0,6.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method pubsubIn,8.0,0.0,37.0,37.0,0.0,0.0,38.0,11.0,0.0,0.0,1.0,0.43283582089552236
HEAD,0,package scio - class ScioContext - method pubsubIn - method setup,4.0,0.0,11.0,11.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,-0.26666666666666666
HEAD,0,package scio - class ScioContext - method pubsubSubscription,1.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method pubsubTopic,1.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method pubsubInWithAttributes,5.0,0.0,25.0,25.0,0.0,0.0,19.0,7.0,0.0,0.0,1.0,0.13636363636363635
HEAD,0,package scio - class ScioContext - method pubsubSubscriptionWithAttributes,1.0,0.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method pubsubTopicWithAttributes,1.0,0.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method tableRowJsonFile,2.0,0.0,8.0,7.0,0.0,0.0,11.0,6.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method textFile,2.0,0.0,10.0,9.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - class ScioContext - method customInput,2.0,0.0,8.0,7.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method addPreRunFn,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.2
HEAD,0,package scio - class ScioContext - method truncate,2.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - class ScioContext - method unionAll,3.0,9.0,4.0,4.0,0.0,0.0,4.0,2.0,6.0,1.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method empty,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method parallelize,1.0,0.0,5.0,5.0,0.0,0.0,9.0,5.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method parallelize,1.0,0.0,7.0,7.0,0.0,0.0,11.0,6.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method parallelizeTimestamped,1.0,0.0,7.0,7.0,0.0,0.0,11.0,6.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method parallelizeTimestamped,1.0,0.0,7.0,7.0,0.0,0.0,12.0,6.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method initCounter,1.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class ScioContext - method initCounter,1.0,0.0,5.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - class DistCacheScioContext - method testDistCache,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
HEAD,0,package scio - class DistCacheScioContext - method distCache,2.0,0.0,7.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0
HEAD,0,package scio - class DistCacheScioContext - method distCache,2.0,0.0,8.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0
HEAD,0,package coders - object KryoRegistrarLoader - method load,1.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,-0.6666666666666666
HEAD,0,package coders - class ScioKryoRegistrar - method apply,1.0,0.0,27.0,21.0,6.0,0.2222222222222222,37.0,3.0,0.0,0.0,1.0,-1.0
HEAD,0,package coders - class KryoAtomicCoder - method encode,5.0,6.0,23.0,21.0,2.0,0.08695652173913043,11.0,4.0,9.0,2.0,1.0,0.0117647058823529
HEAD,0,package coders - class KryoAtomicCoder - method decode,2.0,0.0,10.0,10.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package coders - class KryoAtomicCoder - method registerByteSizeObserver,8.0,18.0,47.0,43.0,6.0,0.12244897959183673,43.0,15.0,14.0,3.0,1.0,-0.4580645161290323
HEAD,0,package coders - class KryoAtomicCoder - method kryoEncodedElementByteSize,1.0,0.0,9.0,9.0,0.0,0.0,10.0,3.0,0.0,0.0,1.0,1.0
HEAD,1,package coders - object KryoAtomicCoder - method withKryoState,1.0,0.0,17.0,17.0,0.0,0.0,18.0,11.0,0.0,0.0,1.0,0.9199999999999999
HEAD,1,package coders - object KryoAtomicCoder - method withKryoState - <$anon: java.util.function.Function[String com.spotify.scio.coders.KryoState]> - method apply,1.0,0.0,11.0,11.0,0.0,0.0,11.0,4.0,0.0,0.0,1.0,-1.0
HEAD,0,package coders - object KryoOptions - method apply,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object KryoOptions - method apply,1.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object KryoRegistrarLoader - method load,1.0,0.0,4.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,-0.6666666666666666
HEAD,0,package coders - class ScioKryoRegistrar - method apply,1.0,0.0,28.0,22.0,6.0,0.21428571428571427,39.0,3.0,0.0,0.0,1.0,-1.0
HEAD,1,package coders - class KryoAtomicCoder - method encode,5.0,6.0,22.0,20.0,2.0,0.09090909090909091,11.0,4.0,9.0,2.0,1.0,0.03614457831325299
HEAD,1,package coders - class KryoAtomicCoder - method decode,2.0,0.0,10.0,10.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,1.0
HEAD,0,package coders - class KryoAtomicCoder - method registerByteSizeObserver,8.0,18.0,47.0,43.0,6.0,0.12244897959183673,43.0,15.0,14.0,3.0,1.0,-0.4580645161290323
HEAD,1,package coders - class KryoAtomicCoder - method kryoEncodedElementByteSize,1.0,0.0,9.0,9.0,0.0,0.0,10.0,3.0,0.0,0.0,1.0,1.0
HEAD,1,package coders - object KryoAtomicCoder - method withKryoState,1.0,0.0,16.0,16.0,0.0,0.0,16.0,10.0,0.0,0.0,1.0,0.7073170731707317
HEAD,0,package coders - object KryoOptions - method apply,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
HEAD,0,package coders - object KryoOptions - method apply,1.0,0.0,7.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
